Provincias;Sexo;Generación;Periodo;Total
32 Ourense;Ambos sexos;29 años;2020S2;-1
32 Ourense;Ambos sexos;29 años;2020S1;-10
32 Ourense;Ambos sexos;29 años;2019S2;-25
32 Ourense;Ambos sexos;29 años;2019S1;-19
32 Ourense;Ambos sexos;29 años;2018S2;-25
32 Ourense;Ambos sexos;29 años;2018S1;-14
32 Ourense;Ambos sexos;29 años;2017S2;-21
32 Ourense;Ambos sexos;29 años;2017S1;-19
32 Ourense;Ambos sexos;29 años;2016S2;-12
32 Ourense;Ambos sexos;29 años;2016S1;-16
32 Ourense;Ambos sexos;29 años;2015S2;-19
32 Ourense;Ambos sexos;29 años;2015S1;-28
32 Ourense;Ambos sexos;29 años;2014S2;-13
32 Ourense;Ambos sexos;29 años;2014S1;-28
32 Ourense;Ambos sexos;29 años;2013S2;-3
32 Ourense;Ambos sexos;29 años;2013S1;-19
32 Ourense;Ambos sexos;29 años;2012S2;2
32 Ourense;Ambos sexos;29 años;2012S1;-20
32 Ourense;Ambos sexos;29 años;2011S2;-31
32 Ourense;Ambos sexos;29 años;2011S1;-20
32 Ourense;Ambos sexos;29 años;2010S2;-26
32 Ourense;Ambos sexos;29 años;2010S1;-22
32 Ourense;Ambos sexos;29 años;2009S2;-4
32 Ourense;Ambos sexos;29 años;2009S1;-15
32 Ourense;Ambos sexos;29 años;2008S2;-10
32 Ourense;Ambos sexos;29 años;2008S1;-50
32 Ourense;Ambos sexos;30 años;2021S1;-11
32 Ourense;Ambos sexos;30 años;2020S2;-19
32 Ourense;Ambos sexos;30 años;2020S1;-11
32 Ourense;Ambos sexos;30 años;2019S2;-9
32 Ourense;Ambos sexos;30 años;2019S1;-12
32 Ourense;Ambos sexos;30 años;2018S2;-11
32 Ourense;Ambos sexos;30 años;2018S1;-10
32 Ourense;Ambos sexos;30 años;2017S2;-29
32 Ourense;Ambos sexos;30 años;2017S1;-20
32 Ourense;Ambos sexos;30 años;2016S2;-16
32 Ourense;Ambos sexos;30 años;2016S1;-2
32 Ourense;Ambos sexos;30 años;2015S2;-9
32 Ourense;Ambos sexos;30 años;2015S1;-30
32 Ourense;Ambos sexos;30 años;2014S2;-25
32 Ourense;Ambos sexos;30 años;2014S1;-30
32 Ourense;Ambos sexos;30 años;2013S2;-7
32 Ourense;Ambos sexos;30 años;2013S1;-9
32 Ourense;Ambos sexos;30 años;2012S2;-3
32 Ourense;Ambos sexos;30 años;2012S1;-14
32 Ourense;Ambos sexos;30 años;2011S2;1
32 Ourense;Ambos sexos;30 años;2011S1;-20
32 Ourense;Ambos sexos;30 años;2010S2;-2
32 Ourense;Ambos sexos;30 años;2010S1;-8
32 Ourense;Ambos sexos;30 años;2009S2;-1
32 Ourense;Ambos sexos;30 años;2009S1;-31
32 Ourense;Ambos sexos;30 años;2008S2;-15
32 Ourense;Ambos sexos;30 años;2008S1;-37
32 Ourense;Ambos sexos;31 años;2021S1;-8
32 Ourense;Ambos sexos;31 años;2020S2;22
32 Ourense;Ambos sexos;31 años;2020S1;0
32 Ourense;Ambos sexos;31 años;2019S2;-1
32 Ourense;Ambos sexos;31 años;2019S1;-10
32 Ourense;Ambos sexos;31 años;2018S2;-11
32 Ourense;Ambos sexos;31 años;2018S1;-12
32 Ourense;Ambos sexos;31 años;2017S2;-18
32 Ourense;Ambos sexos;31 años;2017S1;-11
32 Ourense;Ambos sexos;31 años;2016S2;-5
32 Ourense;Ambos sexos;31 años;2016S1;-2
32 Ourense;Ambos sexos;31 años;2015S2;-16
32 Ourense;Ambos sexos;31 años;2015S1;-26
32 Ourense;Ambos sexos;31 años;2014S2;-18
32 Ourense;Ambos sexos;31 años;2014S1;-14
32 Ourense;Ambos sexos;31 años;2013S2;-14
32 Ourense;Ambos sexos;31 años;2013S1;-14
32 Ourense;Ambos sexos;31 años;2012S2;-5
32 Ourense;Ambos sexos;31 años;2012S1;-7
32 Ourense;Ambos sexos;31 años;2011S2;-33
32 Ourense;Ambos sexos;31 años;2011S1;-3
32 Ourense;Ambos sexos;31 años;2010S2;-30
32 Ourense;Ambos sexos;31 años;2010S1;-25
32 Ourense;Ambos sexos;31 años;2009S2;6
32 Ourense;Ambos sexos;31 años;2009S1;4
32 Ourense;Ambos sexos;31 años;2008S2;-10
32 Ourense;Ambos sexos;31 años;2008S1;-30
32 Ourense;Ambos sexos;32 años;2021S1;-12
32 Ourense;Ambos sexos;32 años;2020S2;-3
32 Ourense;Ambos sexos;32 años;2020S1;-10
32 Ourense;Ambos sexos;32 años;2019S2;-2
32 Ourense;Ambos sexos;32 años;2019S1;0
32 Ourense;Ambos sexos;32 años;2018S2;-9
32 Ourense;Ambos sexos;32 años;2018S1;-14
32 Ourense;Ambos sexos;32 años;2017S2;-23
32 Ourense;Ambos sexos;32 años;2017S1;-33
32 Ourense;Ambos sexos;32 años;2016S2;-20
32 Ourense;Ambos sexos;32 años;2016S1;-35
32 Ourense;Ambos sexos;32 años;2015S2;-23
32 Ourense;Ambos sexos;32 años;2015S1;-23
32 Ourense;Ambos sexos;32 años;2014S2;-12
32 Ourense;Ambos sexos;32 años;2014S1;-11
32 Ourense;Ambos sexos;32 años;2013S2;-18
32 Ourense;Ambos sexos;32 años;2013S1;-20
32 Ourense;Ambos sexos;32 años;2012S2;11
32 Ourense;Ambos sexos;32 años;2012S1;-8
32 Ourense;Ambos sexos;32 años;2011S2;-21
32 Ourense;Ambos sexos;32 años;2011S1;-14
32 Ourense;Ambos sexos;32 años;2010S2;-28
32 Ourense;Ambos sexos;32 años;2010S1;-3
32 Ourense;Ambos sexos;32 años;2009S2;11
32 Ourense;Ambos sexos;32 años;2009S1;7
32 Ourense;Ambos sexos;32 años;2008S2;-14
32 Ourense;Ambos sexos;32 años;2008S1;-17
32 Ourense;Ambos sexos;33 años;2021S1;2
32 Ourense;Ambos sexos;33 años;2020S2;-11
32 Ourense;Ambos sexos;33 años;2020S1;-4
32 Ourense;Ambos sexos;33 años;2019S2;-8
32 Ourense;Ambos sexos;33 años;2019S1;-12
32 Ourense;Ambos sexos;33 años;2018S2;-6
32 Ourense;Ambos sexos;33 años;2018S1;-10
32 Ourense;Ambos sexos;33 años;2017S2;-5
32 Ourense;Ambos sexos;33 años;2017S1;-16
32 Ourense;Ambos sexos;33 años;2016S2;-7
32 Ourense;Ambos sexos;33 años;2016S1;-32
32 Ourense;Ambos sexos;33 años;2015S2;-6
32 Ourense;Ambos sexos;33 años;2015S1;-5
32 Ourense;Ambos sexos;33 años;2014S2;-20
32 Ourense;Ambos sexos;33 años;2014S1;-25
32 Ourense;Ambos sexos;33 años;2013S2;6
32 Ourense;Ambos sexos;33 años;2013S1;-11
32 Ourense;Ambos sexos;33 años;2012S2;-13
32 Ourense;Ambos sexos;33 años;2012S1;-31
32 Ourense;Ambos sexos;33 años;2011S2;-25
32 Ourense;Ambos sexos;33 años;2011S1;-25
32 Ourense;Ambos sexos;33 años;2010S2;-28
32 Ourense;Ambos sexos;33 años;2010S1;-5
32 Ourense;Ambos sexos;33 años;2009S2;-25
32 Ourense;Ambos sexos;33 años;2009S1;-11
32 Ourense;Ambos sexos;33 años;2008S2;5
32 Ourense;Ambos sexos;33 años;2008S1;5
32 Ourense;Ambos sexos;34 años;2021S1;-9
32 Ourense;Ambos sexos;34 años;2020S2;5
32 Ourense;Ambos sexos;34 años;2020S1;-5
32 Ourense;Ambos sexos;34 años;2019S2;-11
32 Ourense;Ambos sexos;34 años;2019S1;-16
32 Ourense;Ambos sexos;34 años;2018S2;-7
32 Ourense;Ambos sexos;34 años;2018S1;4
32 Ourense;Ambos sexos;34 años;2017S2;-8
32 Ourense;Ambos sexos;34 años;2017S1;-31
32 Ourense;Ambos sexos;34 años;2016S2;1
32 Ourense;Ambos sexos;34 años;2016S1;-25
32 Ourense;Ambos sexos;34 años;2015S2;-12
32 Ourense;Ambos sexos;34 años;2015S1;-16
32 Ourense;Ambos sexos;34 años;2014S2;-27
32 Ourense;Ambos sexos;34 años;2014S1;-32
32 Ourense;Ambos sexos;34 años;2013S2;-17
32 Ourense;Ambos sexos;34 años;2013S1;2
32 Ourense;Ambos sexos;34 años;2012S2;-0
32 Ourense;Ambos sexos;34 años;2012S1;-31
32 Ourense;Ambos sexos;34 años;2011S2;-25
32 Ourense;Ambos sexos;34 años;2011S1;2
32 Ourense;Ambos sexos;34 años;2010S2;-11
32 Ourense;Ambos sexos;34 años;2010S1;-23
32 Ourense;Ambos sexos;34 años;2009S2;1
32 Ourense;Ambos sexos;34 años;2009S1;1
32 Ourense;Ambos sexos;34 años;2008S2;-5
32 Ourense;Ambos sexos;34 años;2008S1;-16
34 Palencia;Ambos sexos;16 años;2021S1;-2
34 Palencia;Ambos sexos;16 años;2020S2;2
34 Palencia;Ambos sexos;16 años;2020S1;2
34 Palencia;Ambos sexos;16 años;2019S2;3
34 Palencia;Ambos sexos;16 años;2019S1;-1
34 Palencia;Ambos sexos;16 años;2018S2;-4
34 Palencia;Ambos sexos;16 años;2018S1;-2
34 Palencia;Ambos sexos;16 años;2017S2;-1
34 Palencia;Ambos sexos;16 años;2017S1;2
34 Palencia;Ambos sexos;16 años;2016S2;0
34 Palencia;Ambos sexos;16 años;2016S1;6
34 Palencia;Ambos sexos;16 años;2015S2;-4
34 Palencia;Ambos sexos;16 años;2015S1;2
34 Palencia;Ambos sexos;16 años;2014S2;1
34 Palencia;Ambos sexos;16 años;2014S1;1
34 Palencia;Ambos sexos;16 años;2013S2;-1
34 Palencia;Ambos sexos;16 años;2013S1;6
34 Palencia;Ambos sexos;16 años;2012S2;-0
34 Palencia;Ambos sexos;16 años;2012S1;3
34 Palencia;Ambos sexos;16 años;2011S2;-2
34 Palencia;Ambos sexos;16 años;2011S1;2
34 Palencia;Ambos sexos;16 años;2010S2;-3
34 Palencia;Ambos sexos;16 años;2010S1;-1
34 Palencia;Ambos sexos;16 años;2009S2;-1
34 Palencia;Ambos sexos;16 años;2009S1;-1
34 Palencia;Ambos sexos;16 años;2008S2;-11
34 Palencia;Ambos sexos;16 años;2008S1;-0
34 Palencia;Ambos sexos;17 años;2021S1;-1
34 Palencia;Ambos sexos;17 años;2020S2;-2
34 Palencia;Ambos sexos;17 años;2020S1;0
34 Palencia;Ambos sexos;17 años;2019S2;-3
34 Palencia;Ambos sexos;17 años;2019S1;0
34 Palencia;Ambos sexos;17 años;2018S2;4
34 Palencia;Ambos sexos;17 años;2018S1;-1
34 Palencia;Ambos sexos;17 años;2017S2;-3
34 Palencia;Ambos sexos;17 años;2017S1;0
34 Palencia;Ambos sexos;17 años;2016S2;-2
34 Palencia;Ambos sexos;17 años;2016S1;-5
34 Palencia;Ambos sexos;17 años;2015S2;1
34 Palencia;Ambos sexos;17 años;2015S1;-7
34 Palencia;Ambos sexos;17 años;2014S2;0
34 Palencia;Ambos sexos;17 años;2014S1;0
34 Palencia;Ambos sexos;17 años;2013S2;-0
34 Palencia;Ambos sexos;17 años;2013S1;-5
34 Palencia;Ambos sexos;17 años;2012S2;-7
34 Palencia;Ambos sexos;17 años;2012S1;1
34 Palencia;Ambos sexos;17 años;2011S2;1
34 Palencia;Ambos sexos;17 años;2011S1;2
34 Palencia;Ambos sexos;17 años;2010S2;4
34 Palencia;Ambos sexos;17 años;2010S1;-4
34 Palencia;Ambos sexos;17 años;2009S2;3
34 Palencia;Ambos sexos;17 años;2009S1;3
34 Palencia;Ambos sexos;17 años;2008S2;-1
34 Palencia;Ambos sexos;17 años;2008S1;0
34 Palencia;Ambos sexos;18 años;2021S1;3
34 Palencia;Ambos sexos;18 años;2020S2;-11
34 Palencia;Ambos sexos;18 años;2020S1;0
34 Palencia;Ambos sexos;18 años;2019S2;-10
34 Palencia;Ambos sexos;18 años;2019S1;2
34 Palencia;Ambos sexos;18 años;2018S2;1
34 Palencia;Ambos sexos;18 años;2018S1;-1
34 Palencia;Ambos sexos;18 años;2017S2;-6
34 Palencia;Ambos sexos;18 años;2017S1;3
34 Palencia;Ambos sexos;18 años;2016S2;2
34 Palencia;Ambos sexos;18 años;2016S1;-2
34 Palencia;Ambos sexos;18 años;2015S2;-3
34 Palencia;Ambos sexos;18 años;2015S1;1
34 Palencia;Ambos sexos;18 años;2014S2;-7
34 Palencia;Ambos sexos;18 años;2014S1;-1
34 Palencia;Ambos sexos;18 años;2013S2;-1
34 Palencia;Ambos sexos;18 años;2013S1;-2
34 Palencia;Ambos sexos;18 años;2012S2;1
34 Palencia;Ambos sexos;18 años;2012S1;-2
34 Palencia;Ambos sexos;18 años;2011S2;-3
34 Palencia;Ambos sexos;18 años;2011S1;-2
34 Palencia;Ambos sexos;18 años;2010S2;-3
34 Palencia;Ambos sexos;18 años;2010S1;-2
34 Palencia;Ambos sexos;18 años;2009S2;-9
34 Palencia;Ambos sexos;18 años;2009S1;-0
34 Palencia;Ambos sexos;18 años;2008S2;7
34 Palencia;Ambos sexos;18 años;2008S1;-6
34 Palencia;Ambos sexos;19 años;2021S1;0
34 Palencia;Ambos sexos;19 años;2020S2;-1
34 Palencia;Ambos sexos;19 años;2020S1;-2
34 Palencia;Ambos sexos;19 años;2019S2;6
34 Palencia;Ambos sexos;19 años;2019S1;1
34 Palencia;Ambos sexos;19 años;2018S2;-2
34 Palencia;Ambos sexos;19 años;2018S1;-5
34 Palencia;Ambos sexos;19 años;2017S2;0
34 Palencia;Ambos sexos;19 años;2017S1;0
34 Palencia;Ambos sexos;19 años;2016S2;-1
34 Palencia;Ambos sexos;19 años;2016S1;1
34 Palencia;Ambos sexos;19 años;2015S2;-4
34 Palencia;Ambos sexos;19 años;2015S1;-4
34 Palencia;Ambos sexos;19 años;2014S2;-4
34 Palencia;Ambos sexos;19 años;2014S1;-4
34 Palencia;Ambos sexos;19 años;2013S2;-1
34 Palencia;Ambos sexos;19 años;2013S1;-7
34 Palencia;Ambos sexos;19 años;2012S2;-3
34 Palencia;Ambos sexos;19 años;2012S1;-5
34 Palencia;Ambos sexos;19 años;2011S2;-8
34 Palencia;Ambos sexos;19 años;2011S1;3
34 Palencia;Ambos sexos;19 años;2010S2;7
34 Palencia;Ambos sexos;19 años;2010S1;-4
34 Palencia;Ambos sexos;19 años;2009S2;4
34 Palencia;Ambos sexos;19 años;2009S1;-5
34 Palencia;Ambos sexos;19 años;2008S2;-7
34 Palencia;Ambos sexos;19 años;2008S1;2
34 Palencia;Ambos sexos;20 años;2021S1;0
34 Palencia;Ambos sexos;20 años;2020S2;-9
34 Palencia;Ambos sexos;20 años;2020S1;0
34 Palencia;Ambos sexos;20 años;2019S2;-8
34 Palencia;Ambos sexos;20 años;2019S1;-5
34 Palencia;Ambos sexos;20 años;2018S2;-9
34 Palencia;Ambos sexos;20 años;2018S1;3
34 Palencia;Ambos sexos;20 años;2017S2;-1
34 Palencia;Ambos sexos;20 años;2017S1;-3
34 Palencia;Ambos sexos;20 años;2016S2;3
34 Palencia;Ambos sexos;20 años;2016S1;-5
34 Palencia;Ambos sexos;20 años;2015S2;-4
34 Palencia;Ambos sexos;20 años;2015S1;-2
34 Palencia;Ambos sexos;20 años;2014S2;-2
34 Palencia;Ambos sexos;20 años;2014S1;-4
34 Palencia;Ambos sexos;20 años;2013S2;-4
34 Palencia;Ambos sexos;20 años;2013S1;-6
34 Palencia;Ambos sexos;20 años;2012S2;-2
34 Palencia;Ambos sexos;20 años;2012S1;1
34 Palencia;Ambos sexos;20 años;2011S2;-9
34 Palencia;Ambos sexos;20 años;2011S1;-6
34 Palencia;Ambos sexos;20 años;2010S2;-9
34 Palencia;Ambos sexos;20 años;2010S1;-4
34 Palencia;Ambos sexos;20 años;2009S2;-4
34 Palencia;Ambos sexos;20 años;2009S1;-3
34 Palencia;Ambos sexos;20 años;2008S2;1
34 Palencia;Ambos sexos;20 años;2008S1;-1
34 Palencia;Ambos sexos;21 años;2021S1;-6
34 Palencia;Ambos sexos;21 años;2020S2;2
34 Palencia;Ambos sexos;21 años;2020S1;2
34 Palencia;Ambos sexos;21 años;2019S2;-6
34 Palencia;Ambos sexos;21 años;2019S1;2
34 Palencia;Ambos sexos;21 años;2018S2;-5
34 Palencia;Ambos sexos;21 años;2018S1;3
34 Palencia;Ambos sexos;21 años;2017S2;-2
34 Palencia;Ambos sexos;21 años;2017S1;1
34 Palencia;Ambos sexos;21 años;2016S2;1
34 Palencia;Ambos sexos;21 años;2016S1;0
34 Palencia;Ambos sexos;21 años;2015S2;-6
34 Palencia;Ambos sexos;21 años;2015S1;-5
34 Palencia;Ambos sexos;21 años;2014S2;-3
34 Palencia;Ambos sexos;21 años;2014S1;-1
34 Palencia;Ambos sexos;21 años;2013S2;2
34 Palencia;Ambos sexos;21 años;2013S1;-0
34 Palencia;Ambos sexos;21 años;2012S2;-9
34 Palencia;Ambos sexos;21 años;2012S1;0
34 Palencia;Ambos sexos;21 años;2011S2;-16
34 Palencia;Ambos sexos;21 años;2011S1;1
34 Palencia;Ambos sexos;21 años;2010S2;-6
34 Palencia;Ambos sexos;21 años;2010S1;1
34 Palencia;Ambos sexos;21 años;2009S2;-11
34 Palencia;Ambos sexos;21 años;2009S1;2
34 Palencia;Ambos sexos;21 años;2008S2;-5
34 Palencia;Ambos sexos;21 años;2008S1;-11
34 Palencia;Ambos sexos;22 años;2021S1;-7
34 Palencia;Ambos sexos;22 años;2020S2;-4
34 Palencia;Ambos sexos;22 años;2020S1;1
34 Palencia;Ambos sexos;22 años;2019S2;-10
34 Palencia;Ambos sexos;22 años;2019S1;1
34 Palencia;Ambos sexos;22 años;2018S2;-6
34 Palencia;Ambos sexos;22 años;2018S1;-15
34 Palencia;Ambos sexos;22 años;2017S2;-10
34 Palencia;Ambos sexos;22 años;2017S1;0
34 Palencia;Ambos sexos;22 años;2016S2;3
34 Palencia;Ambos sexos;22 años;2016S1;-1
34 Palencia;Ambos sexos;22 años;2015S2;1
34 Palencia;Ambos sexos;22 años;2015S1;11
34 Palencia;Ambos sexos;22 años;2014S2;-12
34 Palencia;Ambos sexos;22 años;2014S1;-2
34 Palencia;Ambos sexos;22 años;2013S2;-7
34 Palencia;Ambos sexos;22 años;2013S1;-6
34 Palencia;Ambos sexos;22 años;2012S2;-9
34 Palencia;Ambos sexos;22 años;2012S1;-5
34 Palencia;Ambos sexos;22 años;2011S2;-7
34 Palencia;Ambos sexos;22 años;2011S1;-1
34 Palencia;Ambos sexos;22 años;2010S2;-8
34 Palencia;Ambos sexos;22 años;2010S1;-13
34 Palencia;Ambos sexos;22 años;2009S2;-1
34 Palencia;Ambos sexos;22 años;2009S1;-2
34 Palencia;Ambos sexos;22 años;2008S2;-12
34 Palencia;Ambos sexos;22 años;2008S1;-2
34 Palencia;Ambos sexos;23 años;2021S1;-4
34 Palencia;Ambos sexos;23 años;2020S2;-3
34 Palencia;Ambos sexos;23 años;2020S1;2
34 Palencia;Ambos sexos;23 años;2019S2;-16
34 Palencia;Ambos sexos;23 años;2019S1;7
34 Palencia;Ambos sexos;23 años;2018S2;-8
34 Palencia;Ambos sexos;23 años;2018S1;-2
34 Palencia;Ambos sexos;23 años;2017S2;-13
34 Palencia;Ambos sexos;23 años;2017S1;4
34 Palencia;Ambos sexos;23 años;2016S2;3
34 Palencia;Ambos sexos;23 años;2016S1;-5
34 Palencia;Ambos sexos;23 años;2015S2;-12
34 Palencia;Ambos sexos;23 años;2015S1;-5
34 Palencia;Ambos sexos;23 años;2014S2;-14
34 Palencia;Ambos sexos;23 años;2014S1;-7
34 Palencia;Ambos sexos;23 años;2013S2;-5
34 Palencia;Ambos sexos;23 años;2013S1;-8
34 Palencia;Ambos sexos;23 años;2012S2;-3
34 Palencia;Ambos sexos;23 años;2012S1;-0
34 Palencia;Ambos sexos;23 años;2011S2;-5
34 Palencia;Ambos sexos;23 años;2011S1;-0
34 Palencia;Ambos sexos;23 años;2010S2;-21
34 Palencia;Ambos sexos;23 años;2010S1;-8
34 Palencia;Ambos sexos;23 años;2009S2;-10
34 Palencia;Ambos sexos;23 años;2009S1;-7
34 Palencia;Ambos sexos;23 años;2008S2;-5
34 Palencia;Ambos sexos;23 años;2008S1;-10
34 Palencia;Ambos sexos;24 años;2021S1;-8
34 Palencia;Ambos sexos;24 años;2020S2;-8
34 Palencia;Ambos sexos;24 años;2020S1;-5
34 Palencia;Ambos sexos;24 años;2019S2;-2
34 Palencia;Ambos sexos;24 años;2019S1;-4
34 Palencia;Ambos sexos;24 años;2018S2;-18
34 Palencia;Ambos sexos;24 años;2018S1;-9
34 Palencia;Ambos sexos;24 años;2017S2;-10
34 Palencia;Ambos sexos;24 años;2017S1;-6
34 Palencia;Ambos sexos;24 años;2016S2;-9
34 Palencia;Ambos sexos;24 años;2016S1;3
34 Palencia;Ambos sexos;24 años;2015S2;-9
34 Palencia;Ambos sexos;24 años;2015S1;-10
34 Palencia;Ambos sexos;24 años;2014S2;-13
34 Palencia;Ambos sexos;24 años;2014S1;-14
34 Palencia;Ambos sexos;24 años;2013S2;-6
34 Palencia;Ambos sexos;24 años;2013S1;-18
34 Palencia;Ambos sexos;24 años;2012S2;-22
34 Palencia;Ambos sexos;24 años;2012S1;-5
34 Palencia;Ambos sexos;24 años;2011S2;-11
34 Palencia;Ambos sexos;24 años;2011S1;-12
34 Palencia;Ambos sexos;24 años;2010S2;-10
34 Palencia;Ambos sexos;24 años;2010S1;-4
34 Palencia;Ambos sexos;24 años;2009S2;-18
34 Palencia;Ambos sexos;24 años;2009S1;5
34 Palencia;Ambos sexos;24 años;2008S2;-24
34 Palencia;Ambos sexos;24 años;2008S1;-12
34 Palencia;Ambos sexos;25 años;2021S1;-10
34 Palencia;Ambos sexos;25 años;2020S2;-23
34 Palencia;Ambos sexos;25 años;2020S1;-8
34 Palencia;Ambos sexos;25 años;2019S2;-23
34 Palencia;Ambos sexos;25 años;2019S1;-17
34 Palencia;Ambos sexos;25 años;2018S2;-10
34 Palencia;Ambos sexos;25 años;2018S1;-18
34 Palencia;Ambos sexos;25 años;2017S2;-14
34 Palencia;Ambos sexos;25 años;2017S1;-13
34 Palencia;Ambos sexos;25 años;2016S2;-13
34 Palencia;Ambos sexos;25 años;2016S1;-8
34 Palencia;Ambos sexos;25 años;2015S2;-14
34 Palencia;Ambos sexos;25 años;2015S1;-15
34 Palencia;Ambos sexos;25 años;2014S2;-15
34 Palencia;Ambos sexos;25 años;2014S1;-15
34 Palencia;Ambos sexos;25 años;2013S2;-15
34 Palencia;Ambos sexos;25 años;2013S1;-17
34 Palencia;Ambos sexos;25 años;2012S2;-10
34 Palencia;Ambos sexos;25 años;2012S1;-14
34 Palencia;Ambos sexos;25 años;2011S2;-32
34 Palencia;Ambos sexos;25 años;2011S1;2
34 Palencia;Ambos sexos;25 años;2010S2;-14
34 Palencia;Ambos sexos;25 años;2010S1;-26
34 Palencia;Ambos sexos;25 años;2009S2;-26
34 Palencia;Ambos sexos;25 años;2009S1;-17
34 Palencia;Ambos sexos;25 años;2008S2;-19
34 Palencia;Ambos sexos;25 años;2008S1;-11
34 Palencia;Ambos sexos;26 años;2021S1;-5
34 Palencia;Ambos sexos;26 años;2020S2;-5
34 Palencia;Ambos sexos;26 años;2020S1;-4
34 Palencia;Ambos sexos;26 años;2019S2;-19
34 Palencia;Ambos sexos;26 años;2019S1;-9
34 Palencia;Ambos sexos;26 años;2018S2;-15
34 Palencia;Ambos sexos;26 años;2018S1;-15
34 Palencia;Ambos sexos;26 años;2017S2;-13
34 Palencia;Ambos sexos;26 años;2017S1;-6
34 Palencia;Ambos sexos;26 años;2016S2;-11
34 Palencia;Ambos sexos;26 años;2016S1;-8
34 Palencia;Ambos sexos;26 años;2015S2;-5
34 Palencia;Ambos sexos;26 años;2015S1;6
34 Palencia;Ambos sexos;26 años;2014S2;-13
34 Palencia;Ambos sexos;26 años;2014S1;-24
34 Palencia;Ambos sexos;26 años;2013S2;-18
34 Palencia;Ambos sexos;26 años;2013S1;-10
34 Palencia;Ambos sexos;26 años;2012S2;-12
34 Palencia;Ambos sexos;26 años;2012S1;-7
34 Palencia;Ambos sexos;26 años;2011S2;-16
34 Palencia;Ambos sexos;26 años;2011S1;-21
34 Palencia;Ambos sexos;26 años;2010S2;-4
34 Palencia;Ambos sexos;26 años;2010S1;-32
34 Palencia;Ambos sexos;26 años;2009S2;-6
34 Palencia;Ambos sexos;26 años;2009S1;-12
34 Palencia;Ambos sexos;26 años;2008S2;-30
34 Palencia;Ambos sexos;26 años;2008S1;-33
34 Palencia;Ambos sexos;27 años;2021S1;-3
34 Palencia;Ambos sexos;27 años;2020S2;-10
34 Palencia;Ambos sexos;27 años;2020S1;-7
34 Palencia;Ambos sexos;27 años;2019S2;-24
34 Palencia;Ambos sexos;27 años;2019S1;-17
34 Palencia;Ambos sexos;27 años;2018S2;-23
34 Palencia;Ambos sexos;27 años;2018S1;-6
34 Palencia;Ambos sexos;27 años;2017S2;-5
34 Palencia;Ambos sexos;27 años;2017S1;-15
34 Palencia;Ambos sexos;27 años;2016S2;-15
34 Palencia;Ambos sexos;27 años;2016S1;-9
34 Palencia;Ambos sexos;27 años;2015S2;-15
34 Palencia;Ambos sexos;27 años;2015S1;-25
34 Palencia;Ambos sexos;27 años;2014S2;-15
34 Palencia;Ambos sexos;27 años;2014S1;-15
34 Palencia;Ambos sexos;27 años;2013S2;-10
34 Palencia;Ambos sexos;27 años;2013S1;-6
34 Palencia;Ambos sexos;27 años;2012S2;-27
34 Palencia;Ambos sexos;27 años;2012S1;-24
34 Palencia;Ambos sexos;27 años;2011S2;-21
34 Palencia;Ambos sexos;27 años;2011S1;-21
34 Palencia;Ambos sexos;27 años;2010S2;-26
34 Palencia;Ambos sexos;27 años;2010S1;-17
34 Palencia;Ambos sexos;27 años;2009S2;-24
34 Palencia;Ambos sexos;27 años;2009S1;-5
34 Palencia;Ambos sexos;27 años;2008S2;-3
34 Palencia;Ambos sexos;27 años;2008S1;-17
34 Palencia;Ambos sexos;28 años;2021S1;2
34 Palencia;Ambos sexos;28 años;2020S2;-14
34 Palencia;Ambos sexos;28 años;2020S1;-6
34 Palencia;Ambos sexos;28 años;2019S2;-16
34 Palencia;Ambos sexos;28 años;2019S1;-21
34 Palencia;Ambos sexos;28 años;2018S2;-31
34 Palencia;Ambos sexos;28 años;2018S1;-8
34 Palencia;Ambos sexos;28 años;2017S2;-19
34 Palencia;Ambos sexos;28 años;2017S1;-18
34 Palencia;Ambos sexos;28 años;2016S2;-12
34 Palencia;Ambos sexos;28 años;2016S1;-9
34 Palencia;Ambos sexos;28 años;2015S2;-19
34 Palencia;Ambos sexos;28 años;2015S1;-17
34 Palencia;Ambos sexos;28 años;2014S2;-23
34 Palencia;Ambos sexos;28 años;2014S1;-5
34 Palencia;Ambos sexos;28 años;2013S2;-16
34 Palencia;Ambos sexos;28 años;2013S1;-19
34 Palencia;Ambos sexos;28 años;2012S2;-6
34 Palencia;Ambos sexos;28 años;2012S1;-26
34 Palencia;Ambos sexos;28 años;2011S2;-11
34 Palencia;Ambos sexos;28 años;2011S1;-11
34 Palencia;Ambos sexos;28 años;2010S2;-5
34 Palencia;Ambos sexos;28 años;2010S1;-11
34 Palencia;Ambos sexos;28 años;2009S2;-8
34 Palencia;Ambos sexos;28 años;2009S1;-29
